source_id,file,sheet,source_cell,raw_label,normalized_label,financial_year,reporting_month,period_start,period_end,period_granularity,measure_type,flow_or_stock,amount,source_unit,normalized_unit,estimate_status,accounting_basis,compatibility_group,publishable,quarantine_reason,citation_locator
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Revenue | col:ACTUAL 2025-2026 YTD March $b,Revenue,Revenue,2025-26,March,2025-07-01,2026-03-31,month,mfs_ytd_revenue,flow,563062390000.0,$b,AUD,actual,accrual,mfs_ytd_revenue,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Revenue | col:ACTUAL 2025-2026 YTD March $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Revenue | col:ACTUAL 2025-2026 YTD April $b,Revenue,Revenue,2025-26,April,2025-07-01,2026-04-30,month,mfs_ytd_revenue,flow,636290936000.0,$b,AUD,actual,accrual,mfs_ytd_revenue,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Revenue | col:ACTUAL 2025-2026 YTD April $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Revenue | col:ACTUAL 2025-2026 YTD May $b,Revenue,Revenue,2025-26,May,2025-07-01,2026-05-31,month,mfs_ytd_revenue,flow,715151567000.0,$b,AUD,actual,accrual,mfs_ytd_revenue,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Revenue | col:ACTUAL 2025-2026 YTD May $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Expenses | col:ACTUAL 2025-2026 YTD July $b,Expenses,Expenses,2025-26,July,2025-07-01,2025-07-31,month,mfs_ytd_expense,flow,70170199000.00002,$b,AUD,actual,accrual,mfs_ytd_expense,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Expenses | col:ACTUAL 2025-2026 YTD July $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Expenses | col:ACTUAL 2025-2026 YTD August $b,Expenses,Expenses,2025-26,August,2025-07-01,2025-08-31,month,mfs_ytd_expense,flow,132274975000.00002,$b,AUD,actual,accrual,mfs_ytd_expense,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Expenses | col:ACTUAL 2025-2026 YTD August $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Expenses | col:ACTUAL 2025-2026 YTD September $b,Expenses,Expenses,2025-26,September,2025-07-01,2025-09-30,month,mfs_ytd_expense,flow,192958957000.0,$b,AUD,actual,accrual,mfs_ytd_expense,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Expenses | col:ACTUAL 2025-2026 YTD September $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Expenses | col:ACTUAL 2025-2026 YTD October $b,Expenses,Expenses,2025-26,October,2025-07-01,2025-10-31,month,mfs_ytd_expense,flow,259317523000.0,$b,AUD,actual,accrual,mfs_ytd_expense,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Expenses | col:ACTUAL 2025-2026 YTD October $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Expenses | col:ACTUAL 2025-2026 YTD November $b,Expenses,Expenses,2025-26,November,2025-07-01,2025-11-30,month,mfs_ytd_expense,flow,331525482000.0,$b,AUD,actual,accrual,mfs_ytd_expense,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Expenses | col:ACTUAL 2025-2026 YTD November $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Expenses | col:ACTUAL 2025-2026 YTD December $b,Expenses,Expenses,2025-26,December,2025-07-01,2025-12-31,month,mfs_ytd_expense,flow,404494743000.0,$b,AUD,actual,accrual,mfs_ytd_expense,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Expenses | col:ACTUAL 2025-2026 YTD December $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Expenses | col:ACTUAL 2025-2026 YTD January $b,Expenses,Expenses,2025-26,January,2025-07-01,2026-01-31,month,mfs_ytd_expense,flow,472009932000.0,$b,AUD,actual,accrual,mfs_ytd_expense,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Expenses | col:ACTUAL 2025-2026 YTD January $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Expenses | col:ACTUAL 2025-2026 YTD February $b,Expenses,Expenses,2025-26,February,2025-07-01,2026-02-28,month,mfs_ytd_expense,flow,531545236000.00006,$b,AUD,actual,accrual,mfs_ytd_expense,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Expenses | col:ACTUAL 2025-2026 YTD February $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Expenses | col:ACTUAL 2025-2026 YTD March $b,Expenses,Expenses,2025-26,March,2025-07-01,2026-03-31,month,mfs_ytd_expense,flow,595278020000.0,$b,AUD,actual,accrual,mfs_ytd_expense,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Expenses | col:ACTUAL 2025-2026 YTD March $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Expenses | col:ACTUAL 2025-2026 YTD April $b,Expenses,Expenses,2025-26,April,2025-07-01,2026-04-30,month,mfs_ytd_expense,flow,658349856999.9999,$b,AUD,actual,accrual,mfs_ytd_expense,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Expenses | col:ACTUAL 2025-2026 YTD April $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Expenses | col:ACTUAL 2025-2026 YTD May $b,Expenses,Expenses,2025-26,May,2025-07-01,2026-05-31,month,mfs_ytd_expense,flow,724901922000.0,$b,AUD,actual,accrual,mfs_ytd_expense,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Expenses | col:ACTUAL 2025-2026 YTD May $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net operating balance | col:ACTUAL 2025-2026 YTD July $b,Net operating balance,Net operating balance,2025-26,July,2025-07-01,2025-07-31,month,mfs_ytd_net_operating_balance,balance,-11529458000.000013,$b,AUD,actual,accrual,mfs_ytd_net_operating_balance,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net operating balance | col:ACTUAL 2025-2026 YTD July $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net operating balance | col:ACTUAL 2025-2026 YTD August $b,Net operating balance,Net operating balance,2025-26,August,2025-07-01,2025-08-31,month,mfs_ytd_net_operating_balance,balance,-11899786000.000021,$b,AUD,actual,accrual,mfs_ytd_net_operating_balance,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net operating balance | col:ACTUAL 2025-2026 YTD August $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net operating balance | col:ACTUAL 2025-2026 YTD September $b,Net operating balance,Net operating balance,2025-26,September,2025-07-01,2025-09-30,month,mfs_ytd_net_operating_balance,balance,-22618052000.000008,$b,AUD,actual,accrual,mfs_ytd_net_operating_balance,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net operating balance | col:ACTUAL 2025-2026 YTD September $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net operating balance | col:ACTUAL 2025-2026 YTD October $b,Net operating balance,Net operating balance,2025-26,October,2025-07-01,2025-10-31,month,mfs_ytd_net_operating_balance,balance,-27551300999.999996,$b,AUD,actual,accrual,mfs_ytd_net_operating_balance,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net operating balance | col:ACTUAL 2025-2026 YTD October $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net operating balance | col:ACTUAL 2025-2026 YTD November $b,Net operating balance,Net operating balance,2025-26,November,2025-07-01,2025-11-30,month,mfs_ytd_net_operating_balance,balance,-25582190999.999966,$b,AUD,actual,accrual,mfs_ytd_net_operating_balance,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net operating balance | col:ACTUAL 2025-2026 YTD November $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net operating balance | col:ACTUAL 2025-2026 YTD December $b,Net operating balance,Net operating balance,2025-26,December,2025-07-01,2025-12-31,month,mfs_ytd_net_operating_balance,balance,-33334467000.00002,$b,AUD,actual,accrual,mfs_ytd_net_operating_balance,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net operating balance | col:ACTUAL 2025-2026 YTD December $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net operating balance | col:ACTUAL 2025-2026 YTD January $b,Net operating balance,Net operating balance,2025-26,January,2025-07-01,2026-01-31,month,mfs_ytd_net_operating_balance,balance,-46790714999.99998,$b,AUD,actual,accrual,mfs_ytd_net_operating_balance,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net operating balance | col:ACTUAL 2025-2026 YTD January $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net operating balance | col:ACTUAL 2025-2026 YTD February $b,Net operating balance,Net operating balance,2025-26,February,2025-07-01,2026-02-28,month,mfs_ytd_net_operating_balance,balance,-40517184000.000046,$b,AUD,actual,accrual,mfs_ytd_net_operating_balance,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net operating balance | col:ACTUAL 2025-2026 YTD February $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net operating balance | col:ACTUAL 2025-2026 YTD March $b,Net operating balance,Net operating balance,2025-26,March,2025-07-01,2026-03-31,month,mfs_ytd_net_operating_balance,balance,-32215629999.99992,$b,AUD,actual,accrual,mfs_ytd_net_operating_balance,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net operating balance | col:ACTUAL 2025-2026 YTD March $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net operating balance | col:ACTUAL 2025-2026 YTD April $b,Net operating balance,Net operating balance,2025-26,April,2025-07-01,2026-04-30,month,mfs_ytd_net_operating_balance,balance,-22058920999.999943,$b,AUD,actual,accrual,mfs_ytd_net_operating_balance,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net operating balance | col:ACTUAL 2025-2026 YTD April $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net operating balance | col:ACTUAL 2025-2026 YTD May $b,Net operating balance,Net operating balance,2025-26,May,2025-07-01,2026-05-31,month,mfs_ytd_net_operating_balance,balance,-9750355000.000013,$b,AUD,actual,accrual,mfs_ytd_net_operating_balance,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net operating balance | col:ACTUAL 2025-2026 YTD May $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net capital investment | col:ACTUAL 2025-2026 YTD July $b,Net capital investment,Net capital investment,2025-26,July,2025-07-01,2025-07-31,month,mfs_ytd_net_capital_investment,flow,842851000.0,$b,AUD,actual,accrual,mfs_ytd_net_capital_investment,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net capital investment | col:ACTUAL 2025-2026 YTD July $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net capital investment | col:ACTUAL 2025-2026 YTD August $b,Net capital investment,Net capital investment,2025-26,August,2025-07-01,2025-08-31,month,mfs_ytd_net_capital_investment,flow,641325999.9999999,$b,AUD,actual,accrual,mfs_ytd_net_capital_investment,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net capital investment | col:ACTUAL 2025-2026 YTD August $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net capital investment | col:ACTUAL 2025-2026 YTD September $b,Net capital investment,Net capital investment,2025-26,September,2025-07-01,2025-09-30,month,mfs_ytd_net_capital_investment,flow,1490608999.9999995,$b,AUD,actual,accrual,mfs_ytd_net_capital_investment,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net capital investment | col:ACTUAL 2025-2026 YTD September $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net capital investment | col:ACTUAL 2025-2026 YTD October $b,Net capital investment,Net capital investment,2025-26,October,2025-07-01,2025-10-31,month,mfs_ytd_net_capital_investment,flow,2874007000.0,$b,AUD,actual,accrual,mfs_ytd_net_capital_investment,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net capital investment | col:ACTUAL 2025-2026 YTD October $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net capital investment | col:ACTUAL 2025-2026 YTD November $b,Net capital investment,Net capital investment,2025-26,November,2025-07-01,2025-11-30,month,mfs_ytd_net_capital_investment,flow,3098423999.999999,$b,AUD,actual,accrual,mfs_ytd_net_capital_investment,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net capital investment | col:ACTUAL 2025-2026 YTD November $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net capital investment | col:ACTUAL 2025-2026 YTD December $b,Net capital investment,Net capital investment,2025-26,December,2025-07-01,2025-12-31,month,mfs_ytd_net_capital_investment,flow,3893935999.999999,$b,AUD,actual,accrual,mfs_ytd_net_capital_investment,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net capital investment | col:ACTUAL 2025-2026 YTD December $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net capital investment | col:ACTUAL 2025-2026 YTD January $b,Net capital investment,Net capital investment,2025-26,January,2025-07-01,2026-01-31,month,mfs_ytd_net_capital_investment,flow,4602910999.999999,$b,AUD,actual,accrual,mfs_ytd_net_capital_investment,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net capital investment | col:ACTUAL 2025-2026 YTD January $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net capital investment | col:ACTUAL 2025-2026 YTD February $b,Net capital investment,Net capital investment,2025-26,February,2025-07-01,2026-02-28,month,mfs_ytd_net_capital_investment,flow,5333385000.0,$b,AUD,actual,accrual,mfs_ytd_net_capital_investment,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net capital investment | col:ACTUAL 2025-2026 YTD February $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net capital investment | col:ACTUAL 2025-2026 YTD March $b,Net capital investment,Net capital investment,2025-26,March,2025-07-01,2026-03-31,month,mfs_ytd_net_capital_investment,flow,5865501999.999999,$b,AUD,actual,accrual,mfs_ytd_net_capital_investment,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net capital investment | col:ACTUAL 2025-2026 YTD March $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net capital investment | col:ACTUAL 2025-2026 YTD April $b,Net capital investment,Net capital investment,2025-26,April,2025-07-01,2026-04-30,month,mfs_ytd_net_capital_investment,flow,6512765000.000004,$b,AUD,actual,accrual,mfs_ytd_net_capital_investment,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net capital investment | col:ACTUAL 2025-2026 YTD April $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net capital investment | col:ACTUAL 2025-2026 YTD May $b,Net capital investment,Net capital investment,2025-26,May,2025-07-01,2026-05-31,month,mfs_ytd_net_capital_investment,flow,7261793000.0,$b,AUD,actual,accrual,mfs_ytd_net_capital_investment,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Net capital investment | col:ACTUAL 2025-2026 YTD May $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Fiscal balance | col:ACTUAL 2025-2026 YTD July $b,Fiscal balance,Fiscal balance,2025-26,July,2025-07-01,2025-07-31,month,mfs_ytd_fiscal_balance,balance,-12372309000.000011,$b,AUD,actual,accrual,mfs_ytd_fiscal_balance,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Fiscal balance | col:ACTUAL 2025-2026 YTD July $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Fiscal balance | col:ACTUAL 2025-2026 YTD August $b,Fiscal balance,Fiscal balance,2025-26,August,2025-07-01,2025-08-31,month,mfs_ytd_fiscal_balance,balance,-12541112000.00002,$b,AUD,actual,accrual,mfs_ytd_fiscal_balance,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Fiscal balance | col:ACTUAL 2025-2026 YTD August $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Fiscal balance | col:ACTUAL 2025-2026 YTD September $b,Fiscal balance,Fiscal balance,2025-26,September,2025-07-01,2025-09-30,month,mfs_ytd_fiscal_balance,balance,-24108661000.000004,$b,AUD,actual,accrual,mfs_ytd_fiscal_balance,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Fiscal balance | col:ACTUAL 2025-2026 YTD September $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Fiscal balance | col:ACTUAL 2025-2026 YTD October $b,Fiscal balance,Fiscal balance,2025-26,October,2025-07-01,2025-10-31,month,mfs_ytd_fiscal_balance,balance,-30425307999.999992,$b,AUD,actual,accrual,mfs_ytd_fiscal_balance,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Fiscal balance | col:ACTUAL 2025-2026 YTD October $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Fiscal balance | col:ACTUAL 2025-2026 YTD November $b,Fiscal balance,Fiscal balance,2025-26,November,2025-07-01,2025-11-30,month,mfs_ytd_fiscal_balance,balance,-28680614999.999966,$b,AUD,actual,accrual,mfs_ytd_fiscal_balance,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Fiscal balance | col:ACTUAL 2025-2026 YTD November $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Fiscal balance | col:ACTUAL 2025-2026 YTD December $b,Fiscal balance,Fiscal balance,2025-26,December,2025-07-01,2025-12-31,month,mfs_ytd_fiscal_balance,balance,-37228403000.000015,$b,AUD,actual,accrual,mfs_ytd_fiscal_balance,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Fiscal balance | col:ACTUAL 2025-2026 YTD December $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Fiscal balance | col:ACTUAL 2025-2026 YTD January $b,Fiscal balance,Fiscal balance,2025-26,January,2025-07-01,2026-01-31,month,mfs_ytd_fiscal_balance,balance,-51393625999.99998,$b,AUD,actual,accrual,mfs_ytd_fiscal_balance,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Fiscal balance | col:ACTUAL 2025-2026 YTD January $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Fiscal balance | col:ACTUAL 2025-2026 YTD February $b,Fiscal balance,Fiscal balance,2025-26,February,2025-07-01,2026-02-28,month,mfs_ytd_fiscal_balance,balance,-45850569000.000046,$b,AUD,actual,accrual,mfs_ytd_fiscal_balance,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Fiscal balance | col:ACTUAL 2025-2026 YTD February $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Fiscal balance | col:ACTUAL 2025-2026 YTD March $b,Fiscal balance,Fiscal balance,2025-26,March,2025-07-01,2026-03-31,month,mfs_ytd_fiscal_balance,balance,-38081131999.999916,$b,AUD,actual,accrual,mfs_ytd_fiscal_balance,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Fiscal balance | col:ACTUAL 2025-2026 YTD March $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Fiscal balance | col:ACTUAL 2025-2026 YTD April $b,Fiscal balance,Fiscal balance,2025-26,April,2025-07-01,2026-04-30,month,mfs_ytd_fiscal_balance,balance,-28571685999.999943,$b,AUD,actual,accrual,mfs_ytd_fiscal_balance,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Fiscal balance | col:ACTUAL 2025-2026 YTD April $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Fiscal balance | col:ACTUAL 2025-2026 YTD May $b,Fiscal balance,Fiscal balance,2025-26,May,2025-07-01,2026-05-31,month,mfs_ytd_fiscal_balance,balance,-17012148000.000013,$b,AUD,actual,accrual,mfs_ytd_fiscal_balance,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Fiscal balance | col:ACTUAL 2025-2026 YTD May $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Total assets | col:ACTUAL 2025-2026 YTD July $b,Total assets,Total assets,2025-26,July,,2025-07-31,month,mfs_stock_total_assets,stock,911072822000.0,$b,AUD,actual,accrual,mfs_stock_total_assets,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Total assets | col:ACTUAL 2025-2026 YTD July $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Total assets | col:ACTUAL 2025-2026 YTD August $b,Total assets,Total assets,2025-26,August,,2025-08-31,month,mfs_stock_total_assets,stock,923205217000.0,$b,AUD,actual,accrual,mfs_stock_total_assets,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Total assets | col:ACTUAL 2025-2026 YTD August $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Total assets | col:ACTUAL 2025-2026 YTD September $b,Total assets,Total assets,2025-26,September,,2025-09-30,month,mfs_stock_total_assets,stock,915117123999.9999,$b,AUD,actual,accrual,mfs_stock_total_assets,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Total assets | col:ACTUAL 2025-2026 YTD September $b
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2025-26,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Total assets | col:ACTUAL 2025-2026 YTD October $b,Total assets,Total assets,2025-26,October,,2025-10-31,month,mfs_stock_total_assets,stock,920705863000.0,$b,AUD,actual,accrual,mfs_stock_total_assets,True,,source_id:federal_mfs_aggregates | sheet:2025-26 | row:Total assets | col:ACTUAL 2025-2026 YTD October $b
